cid,Smiles,Standard Value,pIC50 Value
456432.0,COc1cc(NCc2cnc3nc(N)nc(N)c3n2)cc(OC)c1,110.0,6.958607314841775
464015.0,Nc1nc(N)c2nc(CSc3cccc(Cl)c3)cnc2n1,5700.0,5.2441251443275085
456272.0,Cc1c(CSc2cccc3ccccc23)cnc2nc(N)nc(N)c12,30.0,7.522878745280337
456430.0,COc1cc(NCc2cnc3nc(N)nc(N)c3n2)cc(OC)c1OC,1000.0,6.0
314604.0,Nc1nc(N)c2nc(CSc3ccccc3)cnc2n1,770.0,6.113509274827518
457334.0,COc1ccc(C)c(NCc2cnc3nc(N)nc(N)c3n2)c1,440.0,6.356547323513812
457369.0,Cc1cc(Cl)ccc1NCc1ccc2nc(N)nc(N)c2c1,33.0,7.481486060122113
456216.0,COc1cc(NCc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,243.33333333333331,6.613798394599207
464024.0,Cc1cccc(SCc2cnc3nc(N)nc(N)c3c2C)c1,65.0,7.187086643357144
459887.0,CN(Cc1cnc2nc(N)nc(N)c2c1C)c1cccc2CCCCc12,16.0,7.795880017344075
464994.0,Nc1nc(N)c2cc(CNc3ccc(Cl)cc3)cnc2n1,300.0,6.522878745280337
464014.0,Nc1nc(N)c2nc(CSc3ccc(Cl)cc3)cnc2n1,16800.0,4.774690718274138
457335.0,COc1cccc(C)c1NCc1cnc2nc(N)nc(N)c2n1,1850.0,5.732828271596986
457337.0,COc1cccc(C)c1NCc1cnc2nc(N)nc(N)c2c1C,100.0,7.0
457336.0,COc1ccc(C)c(NCc2cnc3nc(N)nc(N)c3c2C)c1,23.0,7.638272163982407
72509.0,COc1ccc(cc1NCc1cnc2nc(N)nc(N)c2c1C)C(F)(F)F,22.0,7.657577319177793
464975.0,Cc1c(CSc2ccccc2)cnc2nc(N)nc(N)c12,34.0,7.468521082957745
314924.0,Nc1nc(N)c2nc(CNc3cccc4ccccc34)cnc2n1,76.0,7.119186407719209
456245.0,Nc1nc(N)c2cc(CNc3cccc4ccccc34)cnc2n1,150.0,6.823908740944319
464985.0,COc1ccc(SCc2cnc3nc(N)nc(N)c3n2)cc1OC,23200.0,4.634512015109101
317602.0,Nc1nc(N)c2cc(CNc3ccc(Cl)cc3)ccc2n1,75.0,7.1249387366083
457340.0,COc1ccc(OC)c(NCc2ccc3nc(N)nc(N)c3c2)c1,140.0,6.853871964321762
464019.0,COc1ccc(SCc2cnc3nc(N)nc(N)c3n2)cc1,14000.0,4.853871964321762
456341.0,Nc1nc(N)c2nc(CSc3cccc4ccccc34)cnc2n1,7000.0,5.154901959985743
444617.0,COc1ccc(OC)c(CN(C)c2cnc3nc(N)nc(N)c3c2)c1,17.150000000000002,7.76573587562121
479412.0,COc1cc(CNc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,365.0,6.437707135543525
479416.0,COc1ccc(CN(C)c2cnc3nc(N)nc(N)c3c2)c(OC)c1OC,26.0,7.585026652029182
479281.0,CN(Cc1ccccc1)c1cnc2nc(N)nc(N)c2c1,33.0,7.481486060122113
447022.0,COc1cc(CN(C)c2cnc3nc(N)nc(N)c3c2)cc(OC)c1,29.666666666666668,7.527731248074749
479413.0,COc1ccc(OC)c(CNc2cnc3nc(N)nc(N)c3c2)c1,386.0,6.413412695328245
10068729.0,COc1cc(cc(OC)c1OC)N1CCC2C(CNc3nc(N)nc(N)c23)C1,290.0,6.537602002101044
469603.0,COc1cc(cc(OC)c1OC)N1CCC2=c3c(N)nc(N)nc3=NC(=O)C2=C1,1120.0,5.950781977329818
91935442.0,COc1cc(cc(OC)c1OC)[NH+]1Cc2cnc3nc(N)nc(N)c3c2C=C1,760.0,6.119186407719209
469604.0,COc1c(Cl)c(c(Cl)c(OC)c1OC)-n1ccc2c(c1)c(=O)nc1nc(N)nc(N)c21,2300.0,5.638272163982407
469605.0,COc1cc(cc(OC)c1OC)-n1ccc2c(c1)c(=O)nc1nc(N)nc(N)c21,333.3333333333333,6.477121254719663
473737.0,COc1cc(cc(OC)c1OC)N(C)Cc1c(Br)sc2nc(N)nc(N)c12,127000.0,3.896196279044043
473736.0,COc1ccc(OC)c(NCc2c(Br)sc3nc(N)nc(N)c23)c1,100000.0,4.0
68760.0,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Br,17.0,7.769551078621726
473735.0,COc1cc(NCc2c(Br)sc3nc(N)nc(N)c23)cc(OC)c1OC,34000.0,4.468521082957745
473739.0,Nc1nc(N)c2c(CNc3cc(Cl)c(c(Cl)c3)-n3cccc3)c(Br)sc2n1,26000.0,4.585026652029182
68916.0,CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1-n1cccc1,475.0,6.323306390375134
473738.0,COc1ccc(OC)c(c1)N(C)Cc1c(Br)sc2nc(N)nc(N)c12,10000.0,5.0
469405.0,COc1cc(cc(OC)c1OC)N(C)Cc1cnc2nc(N)nc(N)c2c1,9.0,8.045757490560675
10691405.0,COc1cc(cc(OC)c1OC)N(Cc1cnc2nc(N)nc(N)c2c1)C=O,1100.0,5.958607314841775
469413.0,COc1ccc(CCc2cnc3nc(N)nc(N)c3c2)cc1,250.0,6.6020599913279625
6474985.0,COc1ccc(\C=C\c2cnc3nc(N)nc(N)c3c2)cc1OC,1400.0,5.853871964321762
469414.0,COc1cc(CCC2CNc3nc(N)nc(N)c3C2)cc(OC)c1OC,470.0,6.327902142064283
469412.0,COc1ccc(CCc2cnc3nc(N)nc(N)c3c2)cc1OC,200.0,6.698970004336019
469411.0,COc1cc(CCc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,200.0,6.698970004336019
6474984.0,COc1cc(\C=C\c2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,1400.0,5.853871964321762
6474986.0,COc1ccc(\C=C\c2cnc3nc(N)nc(N)c3c2)cc1,1500.0,5.823908740944319
469415.0,COc1ccc(CCC2CNc3nc(N)nc(N)c3C2)cc1OC,1100.0,5.958607314841775
469406.0,CCN(Cc1cnc2nc(N)nc(N)c2c1)c1cc(OC)c(OC)c(OC)c1,49.0,7.309803919971486
479285.0,Nc1nc(N)c2CC(CNc3ccc(Cl)c(Cl)c3)CCc2n1,110.0,6.958607314841775
475795.0,Nc1nc(N)c2CC(CNc3cccc4ccccc34)CCc2n1,36.0,7.443697499232713
475796.0,CN(CC1CCc2nc(N)nc(N)c2C1)c1cccc2ccccc12,23.0,7.638272163982407
479291.0,COc1ccc(OC)c(NCC2CCc3nc(N)nc(N)c3C2)c1,180.66666666666663,6.743121968181276
479290.0,CCOc1ccc(OCC)c(c1)N(C)CC1CCc2nc(N)nc(N)c2C1,17.0,7.769551078621726
479288.0,Nc1nc(N)c2CC(CNc3cccc(Br)c3)CCc2n1,30.0,7.522878745280337
479424.0,CN(CC1CCc2nc(N)nc(N)c2C1)c1ccc(Cl)cc1,22.0,7.657577319177793
479295.0,Nc1nc(N)c2CC(CN3CCc4ccccc34)CCc2n1,27.0,7.568636235841013
479292.0,CCOc1ccc(OCC)c(NCC2CCc3nc(N)nc(N)c3C2)c1,140.0,6.853871964321762
479426.0,COc1cc(cc(OC)c1OC)N(CC#C)CC1CCc2nc(N)nc(N)c2C1,12.0,7.920818753952375
479293.0,Nc1nc(N)c2CC(CNc3cc(Cl)ccc3Cl)CCc2n1,97.0,7.013228265733755
479430.0,COc1cc(NCC2CCc3nc(N)nc(N)c3C2)cc(OC)c1OC,54.0,7.267606240177032
479296.0,COc1cc(CN(C)CC2CCc3nc(N)nc(N)c3C2)cc(OC)c1OC,330.0,6.481486060122113
479286.0,CN(CC1CCc2nc(N)nc(N)c2C1)c1ccc(Cl)c(Cl)c1,21.0,7.67778070526608
479284.0,COc1cc(cc(OC)c1OC)N(C)CC1CCc2nc(N)nc(N)c2C1,7.0,8.154901959985743
479289.0,Nc1nc(N)c2CC(CNc3c(Cl)cccc3Cl)CCc2n1,9.9,8.00436480540245
479407.0,COc1ccc(OC)c(c1)N(C)CC1CCc2nc(N)nc(N)c2C1,15.0,7.823908740944319
479425.0,CCN(CC1CCc2nc(N)nc(N)c2C1)c1cc(OC)ccc1OC,17.0,7.769551078621726
479294.0,Nc1nc(N)c2CC(CNc3ccc(Cl)cc3)CCc2n1,78.0,7.107905397309519
462120.0,Nc1nc(N)c2cc(NCc3ccccc3)ccc2n1,680.0,6.167491087293763
447021.0,COc1ccc(OC)c(CN(C)c2ccc3nc(N)nc(N)c3c2)c1,16.95,7.770830297460899
44342970.0,CN(Cc1cccc2CCCCc12)c1ccc2nc(N)nc(N)c2c1,12.55,7.901356274182943
462127.0,COc1cc(OC)c(OC)cc1CNc1ccc2nc(N)nc(N)c2c1,401.3333333333333,6.396494767797857
462125.0,COc1ccc(CN(C)c2ccc3nc(N)nc(N)c3c2)c(OC)c1OC,9.266666666666667,8.033076458801586
462129.0,COc1ccc(CN(C)c2ccc3nc(N)nc(N)c3c2)c(OC)c1,27.3,7.5638373529592435
462118.0,COc1ccc(OC)c(CNc2ccc3nc(N)nc(N)c3c2)c1,630.0,6.200659450546418
462119.0,COc1cc(CNc2ccc3nc(N)nc(N)c3c2)cc(OC)c1,600.0,6.221848749616356
462123.0,COc1cc(CN(C)c2ccc3nc(N)nc(N)c3c2)cc(OC)c1,6.233333333333334,8.205279648183163
462122.0,COc1ccc(CNc2ccc3nc(N)nc(N)c3c2)c(OC)c1OC,603.3333333333334,6.219442679850478
291270.0,COc1cc(CNc2ccc3nc(N)nc(N)c3c2)cc(OC)c1OC,641.3333333333334,6.192916187017868
44343198.0,Nc1nc(N)c2cc(NCc3cccc4CCCCc34)ccc2n1,94.5,7.024568191490737
462124.0,COc1cc(OC)c(CNc2ccc3nc(N)nc(N)c3c2)c(OC)c1,850.0,6.070581074285707
462121.0,COc1ccc(CNc2ccc3nc(N)nc(N)c3c2)c(OC)c1,576.6666666666666,6.239075151590867
5742589.0,COc1ccc(NCc2c[nH]c3nc(N)nc(N)c23)cc1,6000.0,5.221848749616356
5742599.0,Nc1nc(N)c2c(CNc3ccccc3)c[nH]c2n1,3900.0,5.4089353929735005
5481065.0,Nc1nc(N)c2c(CNc3ccc(Cl)c(Cl)c3)c[nH]c2n1,1400.0,5.853871964321762
5481064.0,COc1ccc(OC)c(NCc2c[nH]c3nc(N)nc(N)c23)c1,1700.0,5.769551078621726
5742600.0,COc1ccc(NCc2c[nH]c3nc(N)nc(N)c23)cc1OC,4300.0,5.366531544420414
11396216.0,Nc1nc(N)c2c(CNc3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O)c[nH]c2n1,210.0,6.6777807052660805
5481066.0,Nc1nc(N)c2c(CNc3cccc4ccccc34)c[nH]c2n1,1100.0,5.958607314841775
5742601.0,COc1cc(NCc2c[nH]c3nc(N)nc(N)c23)cc(OC)c1OC,8100.0,5.091514981121351
10450058.0,CCOc1ccc(OCC)c(NCc2c[nH]c3nc(N)nc(N)c23)c1,5300.0,5.275724130399211
10710507.0,CN(c1ccc2ccccc2c1)c1ccc2nc(N)nc(N)c2n1,15.0,7.823908740944319
462130.0,COc1cc(CCC2CCc3nc(N)nc(N)c23)cc(OC)c1OC,1400.0,5.853871964321762
462131.0,COc1cc(CCCC2CCc3nc(N)nc(N)c23)cc(OC)c1OC,140.0,6.853871964321762
483687.0,COc1cc(CC2CCc3nc(N)nc(N)c23)cc(OC)c1OC,21000.0,4.6777807052660805
478873.0,Nc1nc(N)c2c(CSc3ccccc3)coc2n1,26000.0,4.585026652029182
462095.0,COc1ccc(OC)c(c1)N(C)Cc1coc2nc(N)nc(N)c12,27000.0,4.568636235841013
478877.0,CN(Cc1coc2nc(N)nc(N)c12)c1cc(Cl)c(Cl)c(Cl)c1,21500.0,4.667561540084395
478874.0,Nc1nc(N)c2c(CSc3ccc4ccccc4c3)coc2n1,11600.0,4.935542010773082
457717.0,Nc1nc(N)c2c(CSc3cccc4ccccc34)coc2n1,19000.0,4.721246399047171
478878.0,COc1cccc(NCc2coc3nc(N)nc(N)c23)c1,31300.0,4.504455662453552
457763.0,Nc1nc(N)c2c(CNc3ccccc3-c3ccccc3)coc2n1,45400.0,4.342944147142896
457765.0,Nc1nc(N)c2c(CNc3ccccc3Oc3ccccc3)coc2n1,12000.0,4.920818753952375
457719.0,Nc1nc(N)c2c(CNc3ccc4ccccc4c3)coc2n1,38000.0,4.42021640338319
457718.0,Nc1nc(N)c2c(CNc3cccc4ccccc34)coc2n1,37000.0,4.431798275933005
462094.0,CN(Cc1coc2nc(N)nc(N)c12)c1ccc2ccccc2c1,23600.0,4.627087997029894
478875.0,Nc1nc(N)c2c(CNc3cc(Cl)ccc3Cl)coc2n1,47000.0,4.327902142064283
457780.0,Nc1nc(N)c2c(COc3ccc4ccccc4c3)coc2n1,42000.0,4.376750709602099
478876.0,CN(Cc1coc2nc(N)nc(N)c12)c1ccc(Cl)c(Cl)c1,27000.0,4.568636235841013
457764.0,Nc1nc(N)c2c(CNc3ccc(Oc4ccccc4)cc3)coc2n1,32400.0,4.489454989793388
269323.0,Nc1nc(N)c2cc(CNc3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O)cnc2n1,0.0021,11.67778070526608
468710.0,Nc1nc(N)c2c(CNc3cc(Cl)c(Cl)c(Cl)c3)coc2n1,3900.0,5.4089353929735005
3439.0,CN(Cc1coc2nc(N)nc(N)c12)c1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O,19800.0,4.703334809738469
468709.0,COc1cc(NCc2coc3nc(N)nc(N)c23)cc(OC)c1OC,4000.0,5.3979400086720375
468711.0,Nc1nc(N)c2c(CNc3ccc(Cl)c(Cl)c3)coc2n1,89300.0,4.049148541111453
468712.0,COc1ccc(OC)c(NCc2coc3nc(N)nc(N)c23)c1,21000.0,4.6777807052660805
468708.0,Nc1nc(N)c2c(CNc3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O)coc2n1,700.0,6.154901959985743
456227.0,Nc1nc(N)c2c3CCN(Cc4ccccc4)Cc3sc2n1,850.0,6.070581074285707
457122.0,CN(Cc1cnc2nc(N)nc(N)c2c1C)c1cc(Cl)c(Cl)c(Cl)c1,38.05,7.419645338893408
456896.0,Cc1c(CNc2cc(Cl)c(Cl)c(Cl)c2)cnc2nc(N)nc(N)c12,12.0,7.920818753952375
456897.0,Cc1c(CN(C=O)c2cc(Cl)c(Cl)c(Cl)c2)cnc2nc(N)nc(N)c12,94.0,7.026872146400302
456894.0,Cc1c(CN(C=O)c2ccc(Cl)c(Cl)c2)cnc2nc(N)nc(N)c12,83.0,7.080921907623926
456217.0,COc1cc(cc(OC)c1OC)N(Cc1cnc2nc(N)nc(N)c2c1C)C=O,13.0,7.886056647693163
456893.0,Cc1c(CNc2ccc(Cl)c(Cl)c2)cnc2nc(N)nc(N)c12,28.0,7.552841968657781
25107642.0,Cc1sc2nc(N)[nH]c(=O)c2c1Sc1cc(Cl)cc(Cl)c1,1182.0,5.927382523454764
25107644.0,Cc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc(Cl)c(Cl)c1,614.0,6.211831628858833
25107643.0,Cc1sc2nc(N)[nH]c(=O)c2c1Sc1ccncc1,717.0,6.1444808443322
25107645.0,Cc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc2ccccc2c1,622.0,6.206209615309181
25107646.0,Cc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc(F)cc1,2024.0,5.693789491832239
44568860.0,Cc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc(cc1)C(=O)N(CCC(O)=O)C(O)=O,22.0,7.657577319177793
44568875.0,COc1ccc(OC)c(Sc2c(C)[nH]c3nc(N)[nH]c(=O)c23)c1,11528.0,4.938246032194067
1405.0,Nc1nc2ccc(CN(CC#C)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O)cc2c(=O)[nH]1,360.0,6.443697499232713
10404647.0,Cc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc(cc1)[N+]([O-])=O,628.0,6.202040356262804
25107640.0,Cc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc(Cl)cc1,1315.5,5.880909147578278
25107577.0,Cc1sc2nc(N)[nH]c(=O)c2c1Sc1ccccc1,4260.0,5.370590400897281
72725330.0,Nc1nc2[nH]c3cccc(Sc4cccc5ccccc45)c3c2c(=O)[nH]1,36.0,7.443697499232713
72725265.0,Nc1nc2[nH]c3cccc(Sc4ccccc4)c3c2c(=O)[nH]1,23.0,7.638272163982407
72725264.0,Nc1nc2[nH]c3cccc(Sc4ccc5ccccc5c4)c3c2c(=O)[nH]1,21.0,7.67778070526608
457748.0,COc1cccc(NCc2ccc3nc(N)nc(N)c3n2)c1,100.0,7.0
466051.0,Nc1nc(N)c2nc(CNc3ccc(Cl)cc3Cl)ccc2n1,50.0,7.301029995663981
462107.0,CN(Cc1ccc2nc(N)nc(N)c2n1)c1cc(Cl)ccc1Cl,25.0,7.602059991327962
457774.0,Nc1nc(N)c2nc(CNc3cc(Cl)c(Cl)c(Cl)c3)ccc2n1,87.0,7.060480747381382
457772.0,Nc1nc(N)c2nc(CN(CC#C)c3ccc(cc3)C(=O)C(F)(F)F)ccc2n1,54.0,7.267606240177032
457745.0,Nc1nc(N)c2nc(CNc3ccc4ccccc4c3)ccc2n1,160.0,6.795880017344075
462106.0,Nc1nc(N)c2nc(CNc3cc(Cl)ccc3Cl)ccc2n1,91.0,7.040958607678906
457768.0,CC(=O)c1ccc(NCc2ccc3nc(N)nc(N)c3n2)cc1,27.0,7.568636235841013
462104.0,CN(Cc1ccc2nc(N)nc(N)c2n1)c1cc(Cl)c(Cl)c(Cl)c1,38.0,7.42021640338319
457750.0,Nc1nc(N)c2nc(CNc3ccccc3Cl)ccc2n1,110.0,6.958607314841775
466052.0,Nc1nc(N)c2nc(CSc3cccc4ccccc34)ccc2n1,49.0,7.309803919971486
457744.0,Nc1nc(N)c2nc(CNc3ccc(Cl)c(Cl)c3)ccc2n1,57.0,7.244125144327507
462109.0,CN(Cc1ccc2nc(N)nc(N)c2n1)c1c(Cl)cccc1Cl,30.0,7.522878745280337
457775.0,Nc1nc(N)c2nc(CNc3c(Cl)cccc3Cl)ccc2n1,28.0,7.552841968657781
462108.0,CN(Cc1ccc2nc(N)nc(N)c2n1)c1ccccc1Cl,15.0,7.823908740944319
462099.0,CN(Cc1ccc2nc(N)nc(N)c2n1)c1ccc2ccccc2c1,16.0,7.795880017344075
466053.0,Nc1nc(N)c2nc(CSc3ccc4ccccc4c3)ccc2n1,48.0,7.318758762624412
462105.0,CN(Cc1ccc2nc(N)nc(N)c2n1)c1ccc(Cl)cc1Cl,50.0,7.301029995663981
462110.0,CN(Cc1ccc2nc(N)nc(N)c2n1)c1c(Cl)cc(Cl)cc1Cl,44.0,7.356547323513813
457746.0,COc1ccc(NCc2ccc3nc(N)nc(N)c3n2)cc1OC,90.0,7.045757490560675
462100.0,CN(Cc1ccc2nc(N)nc(N)c2n1)c1cccc2ccccc12,18.0,7.744727494896693
462103.0,CN(Cc1ccc2nc(N)nc(N)c2n1)c1ccccc1,4.62,8.335358024443874
466055.0,COc1ccc(NCc2ccc3nc(N)nc(N)c3n2)c(OC)c1,140.0,6.853871964321762
457752.0,COc1ccc(cc1)N(C)Cc1ccc2nc(N)nc(N)c2n1,16.0,7.795880017344075
457769.0,CN(Cc1ccc2nc(N)nc(N)c2n1)c1ccc(cc1)C(C)=O,15.0,7.823908740944319
462097.0,COc1ccc(N(C)Cc2ccc3nc(N)nc(N)c3n2)c(OC)c1,14.0,7.853871964321762
466050.0,Nc1nc(N)c2nc(CSc3ccccc3)ccc2n1,130.0,6.886056647693163
457773.0,Nc1nc(N)c2nc(CNc3ccccc3)ccc2n1,85.0,7.070581074285707
457749.0,COc1ccccc1NCc1ccc2nc(N)nc(N)c2n1,120.0,6.920818753952375
457776.0,COc1ccc(NCc2ccc3nc(N)nc(N)c3n2)cc1,54.0,7.267606240177032
462101.0,COc1ccccc1N(C)Cc1ccc2nc(N)nc(N)c2n1,26.0,7.585026652029182
457770.0,CC(=O)c1ccc(cc1)N(CC#C)Cc1ccc2nc(N)nc(N)c2n1,20.0,7.698970004336019
457771.0,CN(Cc1ccc2nc(N)nc(N)c2n1)c1ccc(cc1)C(=O)C(F)(F)F,46.0,7.337242168318426
466054.0,Nc1nc(N)c2nc(CNc3cccc4ccccc34)ccc2n1,26.0,7.585026652029182
462098.0,COc1cccc(c1)N(C)Cc1ccc2nc(N)nc(N)c2n1,15.0,7.823908740944319
462096.0,COc1ccc(cc1OC)N(C)Cc1ccc2nc(N)nc(N)c2n1,9.8,8.008773924307505
457779.0,Nc1nc(N)c2nc(CNc3c(Cl)cc(Cl)cc3Cl)ccc2n1,46.0,7.337242168318426
457747.0,Nc1nc(N)c2nc(CNc3cccc(Cl)c3)ccc2n1,130.0,6.886056647693163
457777.0,COc1ccc(OC)c(c1)N(C)Cc1ccc2nc(N)nc(N)c2n1,137.5,6.861697301833718
479282.0,CN(CCc1ccccc1)c1cnc2nc(N)nc(N)c2c1,920.0,6.036212172654444
479415.0,Nc1nc(N)c2cc(NCc3ccc(Oc4ccccc4)cc3)cnc2n1,3700.0,5.431798275933005
44281405.0,COc1ccc2c(CNc3cnc4nc(N)nc(N)c4c3)cccc2c1,710.0,6.1487416512809245
479418.0,COc1cc(CNc2cnc3nc(N)nc(N)c3c2)cc(OC)c1,1200.0,5.920818753952375
479414.0,COc1cc(OC)c(CNc2cnc3nc(N)nc(N)c3c2)c(OC)c1,230.0,6.638272163982407
479421.0,Nc1nc(N)c2cc(NCc3ccccc3)cnc2n1,520.0,6.2839966563652006
479410.0,COc1ccc(CNc2cnc3nc(N)nc(N)c3c2)c(OC)c1OC,510.0,6.292429823902063
447229.0,COc1cc(CN(C)c2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,14.0,7.853871964321762
479422.0,COc1cc(cc(OC)c1OC)C(C)Nc1cnc2nc(N)nc(N)c2c1,194.0,6.7121982700697735
479417.0,COc1ccc(CNc2cnc3nc(N)nc(N)c3c2)cc1OC,730.0,6.136677139879544
479420.0,COc1ccc(CNc2cnc3nc(N)nc(N)c3c2)c2ccccc12,380.0,6.42021640338319
479411.0,COc1cc(OC)c(OC)cc1CNc1cnc2nc(N)nc(N)c2c1,480.0,6.318758762624412
479419.0,Nc1nc(N)c2cc(NCc3cccc4ccccc34)cnc2n1,980.0,6.008773924307505
479423.0,Nc1nc(N)c2cc(NCCc3ccccc3)cnc2n1,4450.0,5.351639989019068
469433.0,COc1cc(NCc2cnc3nc(N)nc(N)c3c2C)c(cc1OC)-n1cccc1,600.0,6.221848749616356
469428.0,COc1ccc2N(Cc3cnc4nc(N)nc(N)c4c3C)CCc2c1,57.0,7.244125144327507
469429.0,COc1cc2CCN(Cc3cnc4nc(N)nc(N)c4c3C)c2cc1OC,49.0,7.309803919971486
469430.0,COc1ccc2n(Cc3cnc4nc(N)nc(N)c4c3C)ccc2c1,77.0,7.113509274827518
469432.0,COc1cc(c(OC)cc1NCc1cnc2nc(N)nc(N)c2c1C)-n1cccc1,33.0,7.481486060122113
469431.0,COc1cc2CCN(Cc3cnc4nc(N)nc(N)c4c3C)Cc2cc1OC,110.0,6.958607314841775
469434.0,Cc1c(C)c(c(C)c(C)c1NCc1cnc2nc(N)nc(N)c2c1C)-n1cccc1,75.0,7.1249387366083
469427.0,COc1cccc2N(Cc3cnc4nc(N)nc(N)c4c3C)CCc12,48.0,7.318758762624412
469435.0,COc1ccc(cc1NCc1cnc2nc(N)nc(N)c2c1C)-c1ccccc1,68.0,7.167491087293763
5480470.0,COc1ccc(SCc2c[nH]c3nc(N)nc(N)c23)cc1OC,2600.0,5.585026652029182
5480467.0,COc1ccc(OC)c(c1)N(C)Cc1c[nH]c2nc(N)nc(N)c12,3400.0,5.468521082957745
5480472.0,Nc1nc(N)c2c(CSc3ccc4ccccc4c3)c[nH]c2n1,9200.0,5.036212172654444
5480466.0,CN(Cc1c[nH]c2nc(N)nc(N)c12)c1cccc2ccccc12,870.0,6.060480747381382
5480471.0,Nc1nc(N)c2c(CSc3cccc4ccccc34)c[nH]c2n1,810.0,6.091514981121351
5480469.0,Nc1nc(N)c2c(CSc3ccc(Cl)c(Cl)c3)c[nH]c2n1,11600.0,4.935542010773082
5480465.0,CN(Cc1c[nH]c2nc(N)nc(N)c12)c1ccc(Cl)c(Cl)c1,1000.0,6.0
44271419.0,CN(Cc1c[nH]c2nc(N)nc(N)c12)c1ccc(cc1)C(=O)N(C)C(CCC(O)=O)C(O)=O,150.0,6.823908740944319
343098.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)N=[N+]=[N-],690.0,6.161150909262744
332598.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(C)C,310.0,6.508638306165727
341268.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=C\N(C)C,1600.0,5.795880017344075
456234.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N1CCOCC1,190.0,6.721246399047171
72438.0,CCc1nc(N)nc(N)c1-c1ccc(N(C)Cc2ccccc2)c(c1)[N+]([O-])=O,91.0,7.040958607678906
457258.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCOC)CCOC,8800.0,5.055517327849831
1987.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCOC(C)=O)Cc1ccccc1,690.0,6.161150909262744
3331411.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)[N+]#N,23.0,7.638272163982407
327404.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)[N+]([O-])=O,13.0,7.886056647693163
473567.0,COc1ccc(-c2nc3nc(N)nc(N)c3[nH]2)c(OC)c1OC,1800.0,5.7447274948966935
473569.0,COc1cc(OC)c(cc1OC)-c1nc2nc(N)nc(N)c2[nH]1,1500.0,5.823908740944319
462087.0,Nc1nc(N)c2[nH]c(CSc3ccc4ccccc4c3)nc2n1,45000.0,4.346787486224656
473573.0,Nc1nc(N)c2[nH]c(nc2n1)-c1ccc(Cl)c(Cl)c1,6700.0,5.173925197299173
457740.0,COc1ccc(-c2nc3nc(N)nc(N)c3[nH]2)c2ccccc12,13000.0,4.886056647693163
457739.0,Nc1nc(N)c2[nH]c(nc2n1)-c1ccncc1,20000.0,4.698970004336019
99545.0,Nc1nc(N)c2[nH]c(nc2n1)-c1ccccc1,28000.0,4.552841968657781
462086.0,COc1ccc(OC)c(NCc2nc3nc(N)nc(N)c3[nH]2)c1,49000.0,4.309803919971486
473574.0,Nc1nc(N)c2[nH]c(nc2n1)-c1c(Cl)cccc1Cl,11000.0,4.958607314841775
457738.0,Nc1nc(N)c2[nH]c(nc2n1)-c1ccc(cc1)-c1ccccc1,32900.0,4.482804102050026
473570.0,COc1ccc(OC)c(c1)-c1nc2nc(N)nc(N)c2[nH]1,1700.0,5.769551078621726
5479794.0,COc1cc(cc(OC)c1O)-c1nc2nc(N)nc(N)c2[nH]1,1000.0,6.0
5479795.0,COc1cc(-c2nc3nc(N)nc(N)c3[nH]2)c(cc1OC)[N+]([O-])=O,16800.0,4.774690718274138
473572.0,COc1ccc(cc1OC)-c1nc2nc(N)nc(N)c2[nH]1,14200.0,4.847711655616943
457741.0,Nc1nc(N)c2[nH]c(nc2n1)-c1ccc2ccccc2c1,27000.0,4.568636235841013
473571.0,COc1cc(OC)cc(c1)-c1nc2nc(N)nc(N)c2[nH]1,3000.0,5.522878745280337
473568.0,COc1cc(OC)c(-c2nc3nc(N)nc(N)c3[nH]2)c(OC)c1,840.0,6.075720713938118
10805204.0,Nc1nc(N)c2[nH]c(nc2n1)C1c2ccccc2-c2ccccc12,30500.0,4.515700160653214
